,name,x_coord,y_coord,orig_width,orig_height,orig_area,masked_width,masked_height,masked_area,masked_length,p20_masked,p21_masked
129,window_130,0.485,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,6799.999999999988,73.64633013368547
130,window_131,0.535,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,6799.999999999988,139.19596401179354
131,window_132,0.5850000000000001,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,10799.999999999982,202.96252825831465
132,window_133,0.6350000000000001,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11599.99999999998,200.06019328454596
133,window_134,0.685,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,14399.999999999975,236.25384538214067
134,window_135,0.7350000000000001,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,13999.999999999975,225.3670468044449
135,window_136,0.785,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,14799.999999999975,234.53993568496537
136,window_137,0.8350000000000001,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11599.99999999998,194.40067175959908
137,window_138,0.8850000000000001,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,6799.999999999988,96.82135291998685
138,window_139,0.935,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,8399.999999999985,128.36572360811553
